time_sec,x,y,theta,v,w
176.39,-2.3653467493789826,0.5995212327259907,-1.6079853085495606,0.10909090906517867,3.3568618213413777e-10
176.4,-2.3653913658711643,0.5983220624428237,-1.6079853085459135,0.11999999997522083,3.6470730949145214e-10
176.41,-2.365435982363343,0.5971228921596248,-1.607985308542321,0.11999999997840405,3.592503898530719e-10
176.42,-2.365480598855518,0.5959237218764439,-1.6079853085412388,0.11999999997658506,1.0822991808323579e-10
176.43,-2.365525215347655,0.5947245515941423,-1.607985308534172,0.11999999988859145,7.066774249109287e-10
176.443,-2.3655698318398066,0.5935253813113007,-1.60798530853148,0.09230769226353283,2.0708495014941056e-10
176.449,-2.365614448331957,0.5923262110284148,-1.607985308529779,0.19999999991171083,2.834591647053279e-10
176.46,-2.365659064824129,0.5911270407449084,-1.6079853085286968,0.10909090909918137,9.839075577005636e-11
176.47,-2.365703681316296,0.5899278704614633,-1.6079853085254863,0.1200000000029604,3.21051605439715e-10
176.479,-2.365748297808461,0.5887287001779772,-1.607985308522294,0.13333333334117017,3.547029568210884e-10
176.49,-2.3657929143006124,0.5875295298947556,-1.6079853085197109,0.1090909090732401,2.3481500834663586e-10
176.5,-2.365837530792755,0.5863303596117146,-1.6079853085186104,0.11999999996248788,1.1004886238397127e-10
176.509,-2.365882147284898,0.5851311893286384,-1.6079853085177738,0.1333333332955691,9.297057722444812e-11
176.52,-2.3659267637770482,0.5839320190453667,-1.6079853085184832,0.10909090907778758,-6.449142041105431e-11
176.529,-2.365971380269202,0.5827328487620247,-1.6079853085197382,0.13333333332512767,-1.3945586583667219e-10
176.541,-2.366015996761349,0.5815336784788747,-1.607985308519438,0.09999999997783485,2.501109851634394e-11
176.55,-2.366060613253498,0.5803345081956736,-1.6079853085194926,0.13333333330946417,-6.063244042644714e-12
176.56,-2.36610522974564,0.5791353379126359,-1.6079853085183284,0.11999999996214683,1.1641529754080615e-10
176.569,-2.3661498462377937,0.5779361676292961,-1.6079853085194744,0.13333333332487504,-1.2732928137785632e-10
176.58,-2.3661944627299443,0.576736997346062,-1.607985308519829,0.10909090907437696,-3.2245749631060704e-11
176.591,-2.3662390792220966,0.5755378270627916,-1.6079853085204747,0.1090909090776842,-5.870375208665897e-11
176.6,-2.366283695714249,0.5743386567795371,-1.6079853085209932,0.13333333331540112,-5.760139664628344e-11
176.61,-2.366328312206403,0.573139486496261,-1.6079853085216662,0.11999999998602107,-6.730258711451498e-11
176.621,-2.3663729286985586,0.5719403162129748,-1.6079853085224576,0.10909090907913115,-7.193283216552518e-11
176.631,-2.366417545190717,0.5707411459296386,-1.6079853085235944,0.11999999999204647,-1.1368683772161603e-10
176.64,-2.3664621616828763,0.5695419756463048,-1.6079853085247495,0.13333333332424346,-1.2833985417613924e-10
176.65,-2.3665067781750366,0.5683428053629869,-1.6079853085257954,0.1199999999902275,-1.0459194274559103e-10
176.66,-2.366551394667197,0.5671436350796975,-1.6079853085266502,0.11999999998738532,-8.549246380273878e-11
176.671,-2.3665960111593582,0.5659444647964126,-1.6079853085274687,0.10909090907902778,-7.441317133190366e-11
176.68,-2.3666406276515213,0.5647452945131073,-1.607985308528451,0.1333333333210855,-1.0913935650286928e-10
176.69,-2.366685244143687,0.5635461242297679,-1.607985308529706,0.11999999999238752,-1.2551027925300495e-10
176.698,-2.3667298606358536,0.5623469539464434,-1.6079853085308429,0.149999999988637,-1.4210854715202004e-10
176.71,-2.3667744771280237,0.5611477836630633,-1.6079853085324254,0.09999999999706688,-1.3187671440983983e-10
176.72,-2.3668190936201974,0.5599486133796469,-1.607985308534299,0.12000000000011823,-1.873558599929659e-10
176.731,-2.366863710112376,0.5587494430961704,-1.6079853085366547,0.10909090909649423,-2.1414467421543293e-10
176.74,-2.366908326604561,0.5575502728126008,-1.607985308539756,0.13333333335051775,-3.445974215853119e-10
176.749,-2.36695294309675,0.5563511025290382,-1.6079853085428029,0.13333333334975983,-3.3853417754266723e-10
176.76,-2.3669975595889414,0.5551519322454916,-1.6079853085457223,0.10909090910290203,-2.6540709339868814e-10
176.77,-2.3670421760811413,0.5539527619618316,-1.6079853085495512,0.12000000002456092,-3.8289727291584974e-10
176.78,-2.367086792573345,0.5527535916781866,-1.607985308553262,0.12000000002308298,-3.710738313844608e-10
176.786,-2.3671314090655553,0.5515544213945008,-1.6079853085573002,0.20000000004529284,-6.730260157054394e-10
176.8,-2.367176025557771,0.5503552511107913,-1.6079853085615292,0.08571428573540223,-3.020821440213872e-10
176.81,-2.3672206420499933,0.5491560808270548,-1.6079853085659765,0.12000000003229162,-4.447429403919845e-10
176.82,-2.3672652585422216,0.5479569105432958,-1.607985308570606,0.12000000003456535,-4.629328170802083e-10
176.831,-2.3673098750344574,0.5467577402594914,-1.6079853085755809,0.10909090912646621,-4.522668540179515e-10
176.839,-2.3673544915267013,0.545558569975643,-1.6079853085808742,0.15000000005443326,-6.61657469265553e-10
176.85,-2.3673991080189514,0.544359399691788,-1.607985308586204,0.10909090913111705,-4.845126036490122e-10
176.86,-2.367443724511202,0.5431602294080798,-1.6079853085905058,0.12000000002956313,-4.3019095230523163e-10
176.87,-2.3674883410034355,0.5419610591249,-1.6079853085905058,0.11999999997669875,0.0
176.873,-2.367532957495669,0.5407618888417202,-1.6079853085905058,0.39999999992232915,0.0
176.89,-2.367577573987903,0.5395627185585403,-1.6079853085905058,0.07058823528041103,0.0
176.9,-2.3676221904801364,0.5383635482753605,-1.6079853085905058,0.11999999997669875,0.0
176.91,-2.36766680697237,0.5371643779921806,-1.6079853085905058,0.11999999997669875,0.0
176.921,-2.3677114234646037,0.5359652077090008,-1.6079853085905058,0.10909090906972614,0.0
176.93,-2.3677560399568374,0.5347660374258187,-1.6079853085905058,0.1333333333076957,0.0
176.94,-2.367800656449071,0.5335668671426389,-1.6079853085905058,0.11999999997669875,0.0
176.949,-2.3678452729413046,0.5323676968594591,-1.6079853085905058,0.13333333330744307,0.0
176.96,-2.367889889433464,0.5311685265785632,-1.6079853086088594,0.10909090886198929,-1.6685093963030408e-09
176.97,-2.3679345059256955,0.5299693562961273,-1.6079853086148075,0.11999999990234757,-5.948095314900481e-10
176.98,-2.367979122417936,0.5287701860136417,-1.6079853086203555,0.11999999990734977,-5.547918027759557e-10
176.991,-2.3680237389101837,0.5275710157311256,-1.607985308625658,0.10909090900947212,-4.820321856315666e-10
177.0,-2.3680683554024404,0.5263718454485382,-1.6079853086303872,0.13333333324175736,-5.2548580841632e-10
177.01,-2.3681129718947025,0.5251726751659601,-1.6079853086351894,0.1199999999166721,-4.802131782499774e-10
177.021,-2.3681575883869708,0.5239735048833618,-1.607985308639828,0.10909090901701679,-4.216748478169663e-10
177.031,-2.3682022048792453,0.5227743346007387,-1.6079853086442661,0.11999999992121958,-4.4383342487352984e-10
177.04,-2.368246821371526,0.5215751643180897,-1.6079853086484952,0.13333333324870486,-4.699055573666023e-10
177.052,-2.368291437863813,0.5203759940354147,-1.607985308652515,0.09999999993870763,-3.3499722093544015e-10
177.061,-2.368336054356105,0.5191768237527149,-1.607985308656335,0.13333333325438923,-4.2443084155266125e-10
177.071,-2.368380670848403,0.5179776534699868,-1.6079853086599274,0.11999999993179246,-3.592503898530719e-10
177.079,-2.368425287340708,0.5167784831871873,-1.607985308662947,0.1499999999236934,-3.774402665412957e-10
177.09,-2.3684699038330144,0.5155793129044346,-1.6079853086663394,0.10909090903117595,-3.084014262401024e-10
177.1,-2.3685145203253275,0.5143801426216127,-1.607985308669177,0.11999999994122844,-2.8376233654481275e-10
177.112,-2.3685591368176446,0.5131809723387636,-1.6079853086717963,0.09999999995329746,-2.1827873709912016e-10
177.12,-2.368603753309966,0.5119818020558851,-1.6079853086741793,0.149999999933641,-2.9785950182020793e-10
177.13,-2.3686483698022913,0.5107826317729771,-1.6079853086763258,0.11999999994986867,-2.146407183933885e-10
177.14,-2.368692986294621,0.509583461490017,-1.6079853086780538,0.11999999995509825,-1.7280395864238685e-10
177.151,-2.368737602786952,0.5083842912070706,-1.607985308679891,0.1090909090488491,-1.6701633762863176e-10
177.16,-2.3687822192792867,0.507185120924071,-1.6079853086813007,0.13333333328786365,-1.5663521791337628e-10
177.17,-2.3688268357716242,0.5059859506410452,-1.6079853086825013,0.11999999996169208,-1.200532728784509e-10
177.18,-2.3688714522639644,0.5047867803579786,-1.6079853086833744,0.1199999999657848,-8.731149483964806e-11
177.192,-2.368916068756307,0.5035876100748847,-1.6079853086840292,0.09999999997376109,-5.456970234481624e-11
177.2,-2.3689606852486507,0.502388439791766,-1.607985308684484,0.149999999963768,-5.6843418860808015e-11
177.21,-2.369005301740996,0.5011892695086051,-1.607985308684602,0.11999999997522083,-1.1823441531388923e-11
177.219,-2.369049918233343,0.4999900992254159,-1.6079853086844929,0.1333333333089589,1.2126584458815872e-11
177.228,-2.3690945347256904,0.4987909289422028,-1.6079853086841926,0.1333333333116116,3.334813135512526e-11
177.239,-2.3691391512180386,0.4975917586589533,-1.6079853086836016,0.109090909076444,5.374283720070075e-11
177.249,-2.3691837677103873,0.49639258837567535,-1.607985308682783,0.11999999998693056,8.185448846509402e-11
177.259,-2.3692283842027355,0.495193418092369,-1.6079853086817373,0.11999999998977273,1.0459185600941723e-10
177.27,-2.3692730006950837,0.4939942478090319,-1.6079853086804459,0.10909090908440208,1.1740750417331793e-10
177.28,-2.369317617187422,0.4927950775259447,-1.6079853086811735,0.11999999996783117,-7.275959348906902e-11
177.29,-2.369362233679759,0.4915959072429428,-1.607985308682565,0.11999999995930466,-1.3915266508512936e-10
177.298,-2.369406850172098,0.490396736959908,-1.6079853086836928,0.14999999995325197,-1.4097165275395174e-10
177.308,-2.3694514666644397,0.48919756667684366,-1.6079853086845841,0.11999999996555742,-8.913052587655734e-11
177.321,-2.369496083156783,0.48799839639375553,-1.6079853086852844,0.09230769228303451,-5.387010282298377e-11
177.33,-2.369540699649053,0.4867992261124121,-1.6079853086706506,0.133333333103691,1.6259743358825063e-09
177.34,-2.3695853161413827,0.48560005582911525,-1.6079853086627562,0.11999999998874955,7.894414288944773e-10
177.35,-2.3696299326336803,0.484400885546402,-1.6079853086540614,0.11999999993031452,8.694768863226621e-10
177.36,-2.3696745491259765,0.483201715263518,-1.607985308649423,0.11999999994736754,4.638423325986629e-10
177.37,-2.369719165618268,0.4820025449806236,-1.607985308645503,0.11999999994839072,3.9199216789187474e-10
177.38,-2.3697637821105557,0.48080337469769496,-1.6079853086416012,0.11999999995180133,3.9017322359113926e-10
177.39,-2.3698083986028404,0.4796042044147298,-1.6079853086377358,0.1199999999554393,3.865352482534945e-10
177.4,-2.3698530150951216,0.47840503413172925,-1.607985308633916,0.11999999995896361,3.819877573973951e-10
177.409,-2.3698976315873996,0.47720586384869673,-1.6079853086300961,0.13333333329127425,4.2443084155266125e-10
177.42,-2.369942248079674,0.4760066935656277,-1.607985308626349,0.10909090905980437,3.40647097020096e-10
177.43,-2.3699868645719455,0.4748075232825255,-1.6079853086226108,0.11999999996908173,3.7380237793982474e-10
177.439,-2.370031481064214,0.47360835299938797,-1.6079853086189,0.1333333333028956,4.123042570938454e-10
177.45,-2.370076097556479,0.4724091827162173,-1.6079853086152711,0.10909090906900268,3.2989851380974244e-10
177.461,-2.370120714048741,0.471210012433009,-1.6079853086116331,0.10909090907241328,3.307253460992467e-10
177.47,-2.3701653305409756,0.4700108421504083,-1.6079853086070948,0.13333333324314683,5.042642615200106e-10
177.48,-2.370209947033209,0.4688116718676949,-1.6079853086033657,0.11999999993008714,3.728928624213701e-10
177.489,-2.370254563525445,0.46761250158482465,-1.6079853086009284,0.1333333332730844,2.7082724566060734e-10
177.5,-2.370299180017687,0.4664133313017134,-1.6079853085984364,0.10909090906352503,2.2654684315372785e-10
177.509,-2.370343796509941,0.4652141610182283,-1.6079853085979725,0.1333333333414228,5.153805623011228e-11
177.522,-2.3703884130021917,0.464014990734775,-1.6079853085946165,0.09230769231084407,2.581566104049753e-10
177.53,-2.37043302949444,0.46281582045127834,-1.6079853085913152,0.15000000001052172,4.1268323393989226e-10
177.54,-2.3704776459866657,0.4616166501682996,-1.6079853085891416,0.11999999995657618,2.1736917821257862e-10
177.55,-2.370522262478892,0.46041747988524584,-1.6079853085881683,0.1199999999640795,9.73159053341277e-11
177.56,-2.37056687897112,0.4592183096021318,-1.607985308587659,0.11999999997010491,5.0931654727026654e-11
177.57,-2.3706114954633546,0.45801913931884164,-1.6079853085885412,0.11999999998772637,-8.82210103581027e-11
177.58,-2.370656111955595,0.45681996903544253,-1.60798530859026,0.11999999999864029,-1.71894529860106e-10
177.59,-2.370700728447822,0.45562079875241035,-1.6079853085890412,0.11999999996191944,1.218722171791864e-10
177.6,-2.370745344940054,0.4544216284692146,-1.6079853085890958,0.11999999997829038,-5.457006374554041e-12
177.61,-2.370789961432281,0.4532224581861483,-1.6079853085881135,0.11999999996533006,9.822542085258235e-11
177.62,-2.3708345779245192,0.45202328790279006,-1.6079853085894869,0.11999999999454758,-1.3733372078439388e-10
177.635,-2.370879194416754,0.45082411761954433,-1.607985308589978,0.07999999998886173,-3.2741806950860784e-11
177.641,-2.3709238109089896,0.4496249473362986,-1.6079853085904692,0.1999999999721543,-8.185451737715195e-11
177.65,-2.3709684274012264,0.44842577705303815,-1.6079853085910603,0.1333333333164117,-6.568578628549403e-11
177.66,-2.371013043893465,0.44722660676975046,-1.6079853085918696,0.11999999998749898,-8.094505968281318e-11
177.67,-2.3710576603857048,0.4460274364864548,-1.6079853085927427,0.11999999998829479,-8.731149483964806e-11
177.68,-2.3711022768779477,0.44482826620311156,-1.6079853085939797,0.11999999999306966,-1.2369124821609567e-10
177.69,-2.371146893370192,0.4436290959197752,-1.6079853085951985,0.11999999999238752,-1.218723039153602e-10
177.7,-2.3711915098624368,0.4424299256364672,-1.60798530859619,0.11999999998954534,-9.913493637103699e-11
177.709,-2.3712361263546824,0.4412307553531616,-1.6079853085971996,0.13333333332146444,-1.1217097852419164e-10
177.72,-2.37128074284693,0.44003158506984236,-1.6079853085983182,0.10909090908243839,-1.0169800607700614e-10
177.729,-2.371325359339177,0.4388324147865584,-1.607985308599155,0.13333333331906438,-9.297057722444812e-11
177.741,-2.3713699758314273,0.43763324450322677,-1.6079853086003737,0.09999999999327733,-1.0156025326280016e-10
177.75,-2.371414592323679,0.43643407421989294,-1.6079853086016107,0.13333333332462238,-1.374347202401063e-10
177.76,-2.3714592088159345,0.43523490393650804,-1.607985308603257,0.11999999999727606,-1.6461849244864268e-10
177.77,-2.371503825308193,0.4340357336531028,-1.6079853086050668,0.11999999999932243,-1.80989424836131e-10
177.78,-2.371548441800458,0.43283656336958964,-1.6079853086077407,0.12000000001012269,-2.6739140415732443e-10
177.79,-2.3715930582927274,0.43163739308604937,-1.6079853086106328,0.12000000001285116,-2.892193429193668e-10
177.799,-2.3716376747850014,0.4304382228024831,-1.6079853086137341,0.13333333335051775,-3.445974215853119e-10
177.809,-2.3716822912772804,0.4292390525188898,-1.6079853086170537,0.12000000001819444,-3.319655314526493e-10
177.823,-2.3717269077695646,0.4280398822352591,-1.6079853086206735,0.08571428572996151,-2.585563211944729e-10
177.834,-2.3717715242618547,0.42684071195159784,-1.6079853086245388,0.1090909091136506,-3.5139568023044956e-10
177.838,-2.3718161407541505,0.4256415416679095,-1.6079853086286224,0.30000000006936034,-1.0209077506984077e-09
177.85,-2.371860757246452,0.4244423713841964,-1.6079853086329061,0.10000000002520439,-3.569766733370801e-10
177.861,-2.37190537373876,0.4232432011004596,-1.6079853086373808,0.10909090912057516,-4.0679218201015874e-10
177.87,-2.3719499902310743,0.4220440308166958,-1.6079853086420737,0.1333333333726235,-5.214436135967146e-10
177.881,-2.3719946067233972,0.420844860532864,-1.6079853086472577,0.1090909091292567,-4.71283602421213e-10
177.892,-2.372039223215727,0.41964569024902454,-1.6079853086525056,0.10909090912998017,-4.770713495966755e-10
177.9,-2.372083839708063,0.4184465199651739,-1.6079853086578444,0.15000000005514377,-6.6734172441546e-10
177.909,-2.3721284562003913,0.4172473496816677,-1.6079853086605365,0.1333333333440755,-2.991227057713708e-10
177.92,-2.372173072692709,0.41604817939849104,-1.6079853086605365,0.10909090906972614,0.0
177.928,-2.3722176891850264,0.41484900911531436,-1.6079853086605365,0.14999999997087343,0.0
177.94,-2.372262305677344,0.4136498388321377,-1.6079853086605365,0.09999999998058229,0.0
177.951,-2.3723069221696615,0.412450668548961,-1.6079853086605365,0.10909090906972614,0.0
177.961,-2.372351538661979,0.41125149826578433,-1.6079853086605365,0.11999999997669875,0.0
177.97,-2.3723961551542967,0.41005232798260766,-1.6079853086605365,0.13333333330744307,0.0
177.977,-2.3724407716466143,0.4088531576994287,-1.6079853086605365,0.17142857139560874,0.0
177.993,-2.372485388138932,0.40765398741625203,-1.6079853086605365,0.07499999998543672,0.0
178.0,-2.3725300046312494,0.40645481713307535,-1.6079853086605365,0.17142857139528392,0.0
178.01,-2.372574621123488,0.40525564685233145,-1.6079853086800815,0.11999999973329523,-1.954504093293341e-09
178.021,-2.372619237615805,0.40405647656989535,-1.6079853086860023,0.1090909090024442,-5.3825551970078e-10
178.032,-2.372663854108131,0.40285730628740385,-1.6079853086914775,0.10909090900750844,-4.977416837278785e-10
178.041,-2.3727084706004646,0.40165813600488304,-1.6079853086967162,0.1333333332346835,-5.820766322643205e-10
178.05,-2.372753087092807,0.40045896572228407,-1.6079853087013274,0.1333333332433995,-5.123486511592211e-10
178.06,-2.3727977035851544,0.39925979543970347,-1.607985308706084,0.11999999991724052,-4.756657741300518e-10
178.068,-2.372842320077508,0.3980606251570992,-1.6079853087106497,0.14999999989953494,-5.707079774042167e-10
178.08,-2.3728869365698677,0.39686145487447133,-1.6079853087150244,0.09999999993501282,-3.6455582476391246e-10
178.09,-2.3729315530622337,0.3956622845918175,-1.60798530871919,0.11999999992463017,-4.1654856647310723e-10
178.1,-2.3729761695546054,0.3944631143091389,-1.6079853087231555,0.1199999999271313,-3.9653965874797414e-10
178.111,-2.373020786046983,0.39326394402643317,-1.6079853087269027,0.10909090902714524,-3.40647097020096e-10
178.12,-2.373065402539366,0.3920647737437003,-1.6079853087304314,0.1333333332584314,-3.920932829958189e-10
178.129,-2.3731100190317536,0.39086560346094146,-1.607985308733751,0.13333333326133673,-3.6885059050294366e-10
178.141,-2.3731546355241466,0.3896664331781453,-1.6079853087367706,0.09999999994912893,-2.516268443608638e-10
178.149,-2.373199252016544,0.38846726289532085,-1.6079853087395628,0.1499999999272461,-3.490185571108917e-10
178.16,-2.373243868508946,0.38726809261246586,-1.6079853087421094,0.10909090904078766,-2.3150775803968608e-10
178.168,-2.373288485001352,0.38606892232958256,-1.6079853087444287,0.14999999993463572,-2.899014578741643e-10
178.18,-2.3733331014937615,0.38486975204666984,-1.6079853087465115,0.09999999995888706,-1.73561902697128e-10
178.19,-2.3733777179861746,0.38367058176372654,-1.6079853087483487,0.119999999953734,-1.8371797139149493e-10
178.194,-2.3734223344785907,0.38247141148075264,-1.6079853087499403,0.2999999998920089,-3.979039320256561e-10
178.209,-2.37346695097101,0.3812722411977481,-1.6079853087512863,0.07999999997324872,-8.973684064346918e-11
178.219,-2.373511567463432,0.3800730709147118,-1.6079853087523777,0.11999999996305634,-1.0913934686551663e-10
178.229,-2.373556183955856,0.3788739006316438,-1.6079853087532143,0.11999999996623956,-8.36735195020033e-11
178.24,-2.3736008004482825,0.37767473034854393,-1.6079853087537963,0.10909090906311163,-5.291608376226362e-11
178.252,-2.3736454169407106,0.37647556006541233,-1.6079853087541238,0.0999999999771717,-2.7284815032335707e-11
178.26,-2.3736900334331397,0.37527638978225686,-1.6079853087542602,0.1499999999687418,-1.7052982290155505e-11
178.27,-2.3737346499255705,0.37407721949906164,-1.6079853087540783,0.11999999997897247,1.8189876688223805e-11
178.28,-2.3737792664180017,0.3728780492158357,-1.6079853087536509,0.11999999998204203,4.274627526945629e-11
178.29,-2.3738238829104334,0.37167887893258367,-1.6079853087530143,0.11999999998465681,6.366461177687022e-11
178.3,-2.3738684994028656,0.37047970864929974,-1.607985308752123,0.11999999998784006,8.913043914038354e-11
178.31,-2.3739131158952973,0.3692805383659885,-1.6079853087510134,0.11999999999056854,1.1095837790242591e-10
178.322,-2.3739577323877286,0.3680813680826477,-1.6079853087496674,0.09999999999460366,1.1217097852419163e-10
178.33,-2.3740023488801474,0.366882197799642,-1.6079853087510225,0.14999999994998348,-1.69393470604573e-10
178.34,-2.374046965372568,0.3656830275166307,-1.607985308752314,0.11999999996055521,-1.2914825459064971e-10
178.35,-2.3740915818649913,0.3644838572335888,-1.6079853087533598,0.11999999996362476,-1.0459185600941723e-10
178.36,-2.3741361983574167,0.3632846869505231,-1.6079853087542146,0.11999999996601218,-8.549255053891258e-11
178.371,-2.374180814849784,0.36208551666885563,-1.6079853087431826,0.10909090893278515,1.0029246215080936e-09
178.38,-2.3742254313421776,0.3608863463862347,-1.6079853087387623,0.13333333324605218,4.911271042629117e-10
178.39,-2.3742700478345973,0.35968717610273304,-1.6079853087326779,0.12000000000955426,6.084519173221725e-10
178.397,-2.374314664326973,0.35848800582013757,-1.607985308721482,0.17142857131261735,1.5994113275860246e-09
178.413,-2.3743592808193497,0.35728883553727137,-1.6079853087175802,0.07499999996618101,2.4385826474446204e-10
178.42,-2.374403897311723,0.3560896652543698,-1.6079853087136875,0.1714285713563056,5.560910115324066e-10
178.428,-2.374448513804093,0.3548904949714328,-1.6079853087098404,0.14999999994117275,4.808952715207315e-10
178.44,-2.3744931302964614,0.3536913246884298,-1.6079853087063025,0.09999999996627669,2.9482781956543153e-10
178.451,-2.374537746788824,0.3524921544054561,-1.607985308702219,0.10909090905143289,3.7123918207214825e-10
178.461,-2.374582363281184,0.3512929841224164,-1.6079853086984446,0.11999999996317001,3.774402665412957e-10
178.47,-2.374626979773541,0.3500938138393424,-1.6079853086946885,0.13333333329620067,4.173570247117336e-10
178.481,-2.3746715962658946,0.34889464355623306,-1.6079853086909413,0.10909090906373174,3.40647097020096e-10
178.49,-2.3747162127582455,0.3476954732730872,-1.6079853086872669,0.13333333330415878,4.082620622742401e-10
178.499,-2.374760829250593,0.3464963029899071,-1.6079853086835925,0.13333333330794833,4.082620622742401e-10
178.511,-2.374805445742937,0.34529713270671547,-1.6079853086807003,0.09999999998190863,2.4101611909947235e-10
178.52,-2.374850062235248,0.3440979624242723,-1.607985308674816,0.13333333322596752,6.538256625924592e-10
178.53,-2.3748946787275695,0.3428987921414098,-1.6079853086723421,0.11999999994532118,2.4738249643219135e-10
178.541,-2.374939295219886,0.34169962185859937,-1.60798530866945,0.10909090903644691,2.629265965301755e-10
178.551,-2.374983911712217,0.34050045157529807,-1.6079853086669216,0.1199999999892043,2.528395028067454e-10
178.56,-2.3750285282045525,0.3393012812918388,-1.6079853086663667,0.1333333333388964,6.164359146588873e-11
178.57,-2.3750731446968856,0.338102111008376,-1.607985308662947,0.12000000000534784,3.4197002868330273e-10
178.58,-2.3751177611892054,0.3369029407251755,-1.6079853086601912,0.11999999997908618,2.755768703510686e-10
178.59,-2.375162377681516,0.33570377044215216,-1.607985308659018,0.11999999996135102,1.173248130592608e-10
178.6,-2.3752069941738245,0.3345046001591446,-1.6079853086576992,0.1199999999597594,1.3187671440983983e-10
178.611,-2.375251610666139,0.33330542987595985,-1.607985308657763,0.1090909090704496,-5.787668324395348e-12
178.62,-2.3752962271584606,0.3321062595926036,-1.6079853086591818,0.1333333333274014,-1.5764569433813277e-10
178.631,-2.3753408436507835,0.33090708930926443,-1.607985308660464,0.10909090908450543,-1.1658067188381372e-10
178.64,-2.3753854601430917,0.32970791902630925,-1.6079853086586178,0.13333333328281094,2.0514155574863976e-10
178.65,-2.375430076635406,0.3285087487431472,-1.607985308658445,0.11999999997522083,1.7280361169769165e-11
178.661,-2.3754746931277233,0.32730957845992387,-1.6079853086587452,0.10909090907396356,-2.7284834745102483e-11
178.67,-2.375519309620043,0.32611040817664144,-1.6079853086595184,0.1333333333191907,-8.589676038352047e-11
178.679,-2.375563926112362,0.3249112378934045,-1.607985308659964,0.13333333331413796,-4.951700700707286e-11
178.691,-2.375608542604682,0.32371206761015736,-1.6079853086604916,0.09999999998645612,-4.395897708342478e-11
178.7,-2.3756531590970025,0.3225128973269057,-1.6079853086610374,0.1333333333157801,-6.06330186676058e-11
178.71,-2.3756977755893263,0.3213137270435973,-1.6079853086620197,0.11999999998988642,-9.822542085258235e-11
178.719,-2.3757423920816514,0.3201145567602844,-1.6079853086630564,0.1333333333226013,-1.1520269691904043e-10
178.73,-2.3757870085739783,0.3189153864769522,-1.607985308664248,0.10909090908388533,-1.083125855419728e-10
178.74,-2.3758316250663074,0.3177162161936053,-1.6079853086655576,0.11999999999375177,-1.30967285627559e-10
178.75,-2.3758762415586365,0.3165170459102914,-1.6079853086666398,0.11999999999045487,-1.0822983134706199e-10
178.76,-2.375920858050966,0.3153178756270071,-1.6079853086675038,0.11999999998749898,-8.640197932119342e-11
178.766,-2.375965474543297,0.31411870534370917,-1.607985308668477,0.19999999998143872,-1.621931755568795e-10
178.78,-2.3760100910356297,0.3129195350604034,-1.6079853086695137,0.08571428570689933,-7.405887659081171e-11
178.79,-2.376054707527964,0.3117203647770851,-1.6079853086706506,0.1199999999909096,-1.1368683772161603e-10
178.8,-2.376099324020302,0.3105211944937101,-1.6079853086722422,0.11999999999659394,-1.5916157281026244e-10
178.811,-2.3761439405126414,0.30932202421034877,-1.6079853086737246,0.10909090908657246,-1.3477058799757106e-10
178.82,-2.3761885570049857,0.3081228539269103,-1.6079853086758256,0.13333333333662267,-2.334369194858768e-10
178.83,-2.376233173497336,0.3069236836433913,-1.6079853086785723,0.12000000001103216,-2.7466735483261395e-10
178.84,-2.3762777899896905,0.30572451335984624,-1.6079853086815281,0.12000000001364697,-2.955857780762017e-10
178.849,-2.37632240648205,0.30452534307627294,-1.6079853086847113,0.13333333335165462,-3.5369238402280545e-10
178.858,-2.376367022974415,0.3033261727926589,-1.607985308688222,0.13333333335620207,-3.9007213739925306e-10
178.869,-2.376411639466785,0.30212700250902,-1.607985308691933,0.10909090911189362,-3.3733984671314624e-10
178.88,-2.3764562559591607,0.3009278322253552,-1.6079853086958529,0.1090909091142707,-3.563565162653407e-10
178.89,-2.376500872451542,0.29972866194166325,-1.6079853086999911,0.12000000002842627,-4.138201066539171e-10
178.9,-2.37654548894393,0.2985294916579477,-1.6079853087043203,0.12000000003081368,-4.3291949886059555e-10
178.91,-2.376590105436321,0.2973303213742641,-1.6079853087083948,0.12000000002763045,-4.0745358476090843e-10
178.917,-2.3766347219287236,0.2961311510904375,-1.6079853087135971,0.17142857148850713,-7.431870099486712e-10
178.931,-2.376679338421132,0.29493198080660327,-1.6079853087188267,0.085714285744822,-3.7354246679959553e-10
178.94,-2.376723954913548,0.2937328105227556,-1.6079853087241656,0.13333333338235004,-5.931926439248534e-10
178.953,-2.3767685714059703,0.29253364023890366,-1.6079853087295588,0.09230769234197676,-4.148695276207093e-10
178.961,-2.376813187898376,0.29133446995560286,-1.6079853087306502,0.14999999998678962,-1.3642418358189579e-10
178.97,-2.3768578043907773,0.2901352996724293,-1.6079853087306502,0.13333333330744307,0.0
178.981,-2.376902420883179,0.2889361293892557,-1.6079853087306502,0.10909090906972614,0.0
178.99,-2.3769470373755803,0.28773695910608216,-1.6079853087306502,0.13333333330744307,0.0
179.0,-2.376991653867982,0.2865377888229086,-1.6079853087306502,0.11999999997669875,0.0
179.011,-2.3770362703603833,0.285338618539735,-1.6079853087306502,0.10909090906972614,0.0
179.021,-2.377080886852785,0.28413944825656146,-1.6079853087306502,0.11999999997669875,0.0
179.029,-2.3771255033451864,0.2829402779733856,-1.6079853087306502,0.14999999997115765,0.0
179.04,-2.377170119837588,0.28174110769021204,-1.6079853087306502,0.10909090906972614,0.0
